arquivo,caminho,split,largura,altura,n_objetos,classes
captura_2023-09-29_15-49-20_png.rf.a8e817bc2600fd8bb6b50c923dd80479.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-20_png.rf.a8e817bc2600fd8bb6b50c923dd80479.jpg,train,,,0,
captura_2023-09-29_15-49-22_png.rf.6f0a8cdb798788ccf42aab6a8eebc66f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-22_png.rf.6f0a8cdb798788ccf42aab6a8eebc66f.jpg,train,,,1,43
captura_2023-09-29_15-49-46_png.rf.440701996f914ee0d23bc371a7849bc8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-46_png.rf.440701996f914ee0d23bc371a7849bc8.jpg,train,1270.0,636.0,1,48
captura_2023-09-29_15-49-51_png.rf.3119f8bcdd900d9852bc9090e597514d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-51_png.rf.3119f8bcdd900d9852bc9090e597514d.jpg,train,,,1,20
captura_2023-09-29_15-49-57_png.rf.6ec48dc8dd7d5be23c4bec58a008752c.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-57_png.rf.6ec48dc8dd7d5be23c4bec58a008752c.jpg,train,,,1,35
captura_2023-09-29_15-49-59_png.rf.50c7ac863b62d1c90236ff38c028bfaa.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-49-59_png.rf.50c7ac863b62d1c90236ff38c028bfaa.jpg,train,,,1,48
captura_2023-09-29_15-50-05_png.rf.bf18b5ecdf19226cc066c4a7d42b4fca.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-05_png.rf.bf18b5ecdf19226cc066c4a7d42b4fca.jpg,train,,,1,35
captura_2023-09-29_15-50-19_png.rf.a2160fb885f81d22f617d7559b8e6e77.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-19_png.rf.a2160fb885f81d22f617d7559b8e6e77.jpg,train,,,2,"65,66"
captura_2023-09-29_15-50-22_png.rf.def3428a452dd5653ea10909bcd3a7ac.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-22_png.rf.def3428a452dd5653ea10909bcd3a7ac.jpg,train,,,2,39
captura_2023-09-29_15-50-24_png.rf.377fff303a8eb88cb7768cfdd1b483cc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-24_png.rf.377fff303a8eb88cb7768cfdd1b483cc.jpg,train,1270.0,636.0,2,39
captura_2023-09-29_15-50-34_png.rf.5d0d20922fdb67d7ee16b6474bdb627f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-34_png.rf.5d0d20922fdb67d7ee16b6474bdb627f.jpg,train,,,1,66
captura_2023-09-29_15-50-36_png.rf.65c87289e04b2a760adcce162aff138b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-36_png.rf.65c87289e04b2a760adcce162aff138b.jpg,train,,,1,65
captura_2023-09-29_15-50-47_png.rf.7c3aada8ffaa055dd9418fa47d4820af.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-47_png.rf.7c3aada8ffaa055dd9418fa47d4820af.jpg,train,,,1,1
captura_2023-09-29_15-50-59_png.rf.a4d9ee918cd010f5410e7f2e20b7278b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-50-59_png.rf.a4d9ee918cd010f5410e7f2e20b7278b.jpg,train,,,1,35
captura_2023-09-29_15-51-02_png.rf.63ca00a4b6bc3f12fa416c8d9110d3c0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-02_png.rf.63ca00a4b6bc3f12fa416c8d9110d3c0.jpg,train,,,1,63
captura_2023-09-29_15-51-12_png.rf.b99002739d8ce97bb63c94b30f5f73c9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-12_png.rf.b99002739d8ce97bb63c94b30f5f73c9.jpg,train,,,0,
captura_2023-09-29_15-51-21_png.rf.fa497b0898ca814e0b906aad8457b7c0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-21_png.rf.fa497b0898ca814e0b906aad8457b7c0.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-51-24_png.rf.22b1950017658a1cc2f035ddfb4d26e3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-24_png.rf.22b1950017658a1cc2f035ddfb4d26e3.jpg,train,,,1,36
captura_2023-09-29_15-51-31_png.rf.3e51d2cc2f21655d9912e1e7c8a28817.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-31_png.rf.3e51d2cc2f21655d9912e1e7c8a28817.jpg,train,,,1,39
captura_2023-09-29_15-51-40_png.rf.e07d9c0f556c555f941cf8c5001cfc79.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-40_png.rf.e07d9c0f556c555f941cf8c5001cfc79.jpg,train,,,1,39
captura_2023-09-29_15-51-45_png.rf.bf81eca25c06d19f0c437f30fe1c9a7e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-45_png.rf.bf81eca25c06d19f0c437f30fe1c9a7e.jpg,train,,,1,37
captura_2023-09-29_15-51-52_png.rf.2b68110f14ee2ecbeffa5302a6b7be27.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-51-52_png.rf.2b68110f14ee2ecbeffa5302a6b7be27.jpg,train,,,1,20
captura_2023-09-29_15-52-17_png.rf.744ed5182f4bfed657ee44edc315d31b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-52-17_png.rf.744ed5182f4bfed657ee44edc315d31b.jpg,train,,,0,
captura_2023-09-29_15-52-19_png.rf.8fca18b012471920ac6763e430c2a559.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-52-19_png.rf.8fca18b012471920ac6763e430c2a559.jpg,train,1270.0,636.0,1,63
captura_2023-09-29_15-52-20_png.rf.91d32cdc11a7cbf442309ea3d2271387.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-52-20_png.rf.91d32cdc11a7cbf442309ea3d2271387.jpg,train,,,1,63
captura_2023-09-29_15-52-58_png.rf.ba3471adadcc782e91fafed7a7c3cfcd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-52-58_png.rf.ba3471adadcc782e91fafed7a7c3cfcd.jpg,train,,,1,39
captura_2023-09-29_15-53-00_png.rf.1369ab9f85d0350228608ae3cde4f05d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-00_png.rf.1369ab9f85d0350228608ae3cde4f05d.jpg,train,,,1,39
captura_2023-09-29_15-53-02_png.rf.dede0e22c8595003c401ce95a2992085.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-02_png.rf.dede0e22c8595003c401ce95a2992085.jpg,train,,,1,39
captura_2023-09-29_15-53-05_png.rf.398ae008245f18ed5b191968daf52de4.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-05_png.rf.398ae008245f18ed5b191968daf52de4.jpg,train,,,1,39
captura_2023-09-29_15-53-08_png.rf.ea1ff61dd8ec6c6027fe95d7344b2535.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-08_png.rf.ea1ff61dd8ec6c6027fe95d7344b2535.jpg,train,,,1,39
captura_2023-09-29_15-53-10_png.rf.3efa6f58dde652422b761d58c87a28da.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-10_png.rf.3efa6f58dde652422b761d58c87a28da.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-53-23_png.rf.a5cee973183c46d5c5521e42b2df9b5b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-23_png.rf.a5cee973183c46d5c5521e42b2df9b5b.jpg,train,,,1,65
captura_2023-09-29_15-53-29_png.rf.ff036439c69e007a938996b23e068fd7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-29_png.rf.ff036439c69e007a938996b23e068fd7.jpg,train,,,1,9
captura_2023-09-29_15-53-31_png.rf.5b46cc6cecad95f4841165dd0e784809.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-31_png.rf.5b46cc6cecad95f4841165dd0e784809.jpg,train,,,1,48
captura_2023-09-29_15-53-39_png.rf.8374c6e10a1a09daee58e7419d944651.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-39_png.rf.8374c6e10a1a09daee58e7419d944651.jpg,train,,,1,39
captura_2023-09-29_15-53-47_png.rf.c091e725149443738ce7a56ca60b9428.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-47_png.rf.c091e725149443738ce7a56ca60b9428.jpg,train,,,0,
captura_2023-09-29_15-53-57_png.rf.b4ed567491ba7063bd591e628c8d96d9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-57_png.rf.b4ed567491ba7063bd591e628c8d96d9.jpg,train,,,1,26
captura_2023-09-29_15-53-59_png.rf.1a5597eaa91f12ec918f3cef8721df5b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-53-59_png.rf.1a5597eaa91f12ec918f3cef8721df5b.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-54-02_png.rf.33f3a6a208c8fb7c73ae0916dd089e7e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-02_png.rf.33f3a6a208c8fb7c73ae0916dd089e7e.jpg,train,,,1,39
captura_2023-09-29_15-54-05_png.rf.eea439a766d382530deae8884ca5aca3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-05_png.rf.eea439a766d382530deae8884ca5aca3.jpg,train,,,1,20
captura_2023-09-29_15-54-17_png.rf.c3d0351289a5d11ccf8f6a182e01c4ca.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-17_png.rf.c3d0351289a5d11ccf8f6a182e01c4ca.jpg,train,,,0,
captura_2023-09-29_15-54-30_png.rf.9f5f265e73841903c9aa186a17cc1062.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-30_png.rf.9f5f265e73841903c9aa186a17cc1062.jpg,train,,,1,20
captura_2023-09-29_15-54-32_png.rf.4ad3bad502bcf17abbed316761a4b345.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-32_png.rf.4ad3bad502bcf17abbed316761a4b345.jpg,train,,,1,63
captura_2023-09-29_15-54-55_png.rf.b344aafe977ed6c512bc9d5e3ad96b34.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-54-55_png.rf.b344aafe977ed6c512bc9d5e3ad96b34.jpg,train,,,1,40
captura_2023-09-29_15-55-04_png.rf.b2fb98e2f041e8844a01d889590d0e79.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-04_png.rf.b2fb98e2f041e8844a01d889590d0e79.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-55-06_png.rf.775988a299f9090ac90508a6248342cf.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-06_png.rf.775988a299f9090ac90508a6248342cf.jpg,train,,,2,"39,48"
captura_2023-09-29_15-55-07_png.rf.aea5895aa3d10ae01ba3c8f9c89c69c0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-07_png.rf.aea5895aa3d10ae01ba3c8f9c89c69c0.jpg,train,,,2,"39,48"
captura_2023-09-29_15-55-09_png.rf.1704ff4436f9db56c74fda7e1ad70319.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-09_png.rf.1704ff4436f9db56c74fda7e1ad70319.jpg,train,,,1,39
captura_2023-09-29_15-55-12_png.rf.6a32a62d614518d6eda3d94280be57ea.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-12_png.rf.6a32a62d614518d6eda3d94280be57ea.jpg,train,,,0,
captura_2023-09-29_15-55-15_png.rf.937ba6664d0f4ca08015dbc359c8eaf3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-15_png.rf.937ba6664d0f4ca08015dbc359c8eaf3.jpg,train,,,1,39
captura_2023-09-29_15-55-17_png.rf.e4e5481643174bfcf10d269c12460c17.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-17_png.rf.e4e5481643174bfcf10d269c12460c17.jpg,train,,,1,67
captura_2023-09-29_15-55-25_png.rf.a16e26212edd989026f294c4e0d53721.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-25_png.rf.a16e26212edd989026f294c4e0d53721.jpg,train,1270.0,636.0,1,63
captura_2023-09-29_15-55-33_png.rf.3ef897f2610f85d8030275a481928f33.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-33_png.rf.3ef897f2610f85d8030275a481928f33.jpg,train,,,2,39
captura_2023-09-29_15-55-35_png.rf.0ead8bb355b03e7590c546bce7642063.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-35_png.rf.0ead8bb355b03e7590c546bce7642063.jpg,train,,,1,39
captura_2023-09-29_15-55-38_png.rf.5939a80aeef846b2eb62d914ea69a6ff.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-38_png.rf.5939a80aeef846b2eb62d914ea69a6ff.jpg,train,,,0,
captura_2023-09-29_15-55-46_png.rf.eed41f42c1c0990757dc9e94c7d1c474.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-46_png.rf.eed41f42c1c0990757dc9e94c7d1c474.jpg,train,,,1,66
captura_2023-09-29_15-55-49_png.rf.468fcc7dba85fbc61194fc843d9d7a11.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-49_png.rf.468fcc7dba85fbc61194fc843d9d7a11.jpg,train,,,1,40
captura_2023-09-29_15-55-51_png.rf.fffa893593a022717e5a0f986dfe84e4.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-55-51_png.rf.fffa893593a022717e5a0f986dfe84e4.jpg,train,,,4,"39,40"
captura_2023-09-29_15-56-21_png.rf.dd77bc3a65646a781f60976b4b672d77.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-21_png.rf.dd77bc3a65646a781f60976b4b672d77.jpg,train,1270.0,636.0,2,"36,39"
captura_2023-09-29_15-56-23_png.rf.26d83f766a021041584ddf887cd938bd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-23_png.rf.26d83f766a021041584ddf887cd938bd.jpg,train,,,2,39
captura_2023-09-29_15-56-24_png.rf.d49b768dd49a70087992ddde100504a6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-24_png.rf.d49b768dd49a70087992ddde100504a6.jpg,train,,,2,39
captura_2023-09-29_15-56-26_png.rf.b9760e7b3e9acdc0a00433a9f8cd6041.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-26_png.rf.b9760e7b3e9acdc0a00433a9f8cd6041.jpg,train,,,1,39
captura_2023-09-29_15-56-32_png.rf.b94ccdb726a03f9d0a9ccbc4d1ccab37.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-32_png.rf.b94ccdb726a03f9d0a9ccbc4d1ccab37.jpg,train,,,1,9
captura_2023-09-29_15-56-37_png.rf.87ba9581f6622148624c562aafd89ac6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-56-37_png.rf.87ba9581f6622148624c562aafd89ac6.jpg,train,,,1,40
captura_2023-09-29_15-57-01_png.rf.67f50852b7b1959e165c4a86cac17abf.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-01_png.rf.67f50852b7b1959e165c4a86cac17abf.jpg,train,,,1,19
captura_2023-09-29_15-57-11_png.rf.cb50e21bca69284f4d357307035f0192.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-11_png.rf.cb50e21bca69284f4d357307035f0192.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-57-13_png.rf.cccb272c65c275088bd10cfdd4a85dab.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-13_png.rf.cccb272c65c275088bd10cfdd4a85dab.jpg,train,,,1,39
captura_2023-09-29_15-57-14_png.rf.befa6e788abf7f78d1733a9131011c3f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-14_png.rf.befa6e788abf7f78d1733a9131011c3f.jpg,train,,,1,39
captura_2023-09-29_15-57-16_png.rf.797a14b44f663dfa7719ac63f31d74b3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-16_png.rf.797a14b44f663dfa7719ac63f31d74b3.jpg,train,,,2,39
captura_2023-09-29_15-57-18_png.rf.aca6693de47be575f47358911852d439.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-18_png.rf.aca6693de47be575f47358911852d439.jpg,train,,,2,39
captura_2023-09-29_15-57-19_png.rf.ab6e5ebbed07d030808adf965942541e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-19_png.rf.ab6e5ebbed07d030808adf965942541e.jpg,train,,,2,39
captura_2023-09-29_15-57-21_png.rf.5d68e1fb8b9075a17fb7c0b0e03895fe.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-21_png.rf.5d68e1fb8b9075a17fb7c0b0e03895fe.jpg,train,,,1,39
captura_2023-09-29_15-57-24_png.rf.1882826a851bde7331719a4aa927aa91.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-24_png.rf.1882826a851bde7331719a4aa927aa91.jpg,train,1270.0,636.0,1,39
captura_2023-09-29_15-57-26_png.rf.0a1662e832b7c243d8224a886ad74dca.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-26_png.rf.0a1662e832b7c243d8224a886ad74dca.jpg,train,,,0,
captura_2023-09-29_15-57-39_png.rf.881ef5d9b3ba8d3732edc9c8826ee695.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-57-39_png.rf.881ef5d9b3ba8d3732edc9c8826ee695.jpg,train,,,1,34
captura_2023-09-29_15-58-19_png.rf.aeee1ab593c1bdbda3d258d00a6f2e0e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-58-19_png.rf.aeee1ab593c1bdbda3d258d00a6f2e0e.jpg,train,,,0,
captura_2023-09-29_15-58-24_png.rf.1b3b2a155e20a09e2d3404c51b4f5865.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-58-24_png.rf.1b3b2a155e20a09e2d3404c51b4f5865.jpg,train,,,1,39
captura_2023-09-29_15-58-25_png.rf.97b88cdc165dd34b9006cbdb564ae6b3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-58-25_png.rf.97b88cdc165dd34b9006cbdb564ae6b3.jpg,train,,,1,39
captura_2023-09-29_15-58-30_png.rf.d23d959b45f461e7328ae1508cbd5e3f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-58-30_png.rf.d23d959b45f461e7328ae1508cbd5e3f.jpg,train,,,0,
captura_2023-09-29_15-58-37_png.rf.5bb3709e9045c20db90cd2513fc4467a.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-58-37_png.rf.5bb3709e9045c20db90cd2513fc4467a.jpg,train,1270.0,636.0,2,"39,64"
captura_2023-09-29_15-59-11_png.rf.300580c52618f1f942021da47d63f119.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-59-11_png.rf.300580c52618f1f942021da47d63f119.jpg,train,,,1,65
captura_2023-09-29_15-59-19_png.rf.a15c29d14ffe511b5d3bd5f130d521f6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-59-19_png.rf.a15c29d14ffe511b5d3bd5f130d521f6.jpg,train,,,0,
captura_2023-09-29_15-59-28_png.rf.6d7f2ab2876de798b54fa0de60cbded6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-59-28_png.rf.6d7f2ab2876de798b54fa0de60cbded6.jpg,train,,,1,48
captura_2023-09-29_15-59-30_png.rf.8de279074df291c7224afad717ef6ec6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-59-30_png.rf.8de279074df291c7224afad717ef6ec6.jpg,train,,,1,48
captura_2023-09-29_15-59-33_png.rf.49f80398168fbe020fc01b72025134ea.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_15-59-33_png.rf.49f80398168fbe020fc01b72025134ea.jpg,train,,,1,20
captura_2023-09-29_16-00-04_png.rf.2ac659b9837ee448b4c4975107c286f7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-04_png.rf.2ac659b9837ee448b4c4975107c286f7.jpg,train,,,1,48
captura_2023-09-29_16-00-05_png.rf.e5d1b95ba751744f681243d88564a436.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-05_png.rf.e5d1b95ba751744f681243d88564a436.jpg,train,1270.0,636.0,1,48
captura_2023-09-29_16-00-12_png.rf.f2d411add3c5bcd6ac900b98d98e26f8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-12_png.rf.f2d411add3c5bcd6ac900b98d98e26f8.jpg,train,,,1,48
captura_2023-09-29_16-00-33_png.rf.15580e7d5b471d741c2f05f934549fdc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-33_png.rf.15580e7d5b471d741c2f05f934549fdc.jpg,train,,,2,48
captura_2023-09-29_16-00-35_png.rf.be6d115ecdc6d3be5bd4a52c2a9b3776.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-35_png.rf.be6d115ecdc6d3be5bd4a52c2a9b3776.jpg,train,,,1,48
captura_2023-09-29_16-00-38_png.rf.795da0f698c4ccae0161042143e31cf4.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-38_png.rf.795da0f698c4ccae0161042143e31cf4.jpg,train,,,1,40
captura_2023-09-29_16-00-43_png.rf.99db69d275a0f58fa906264f37f2cbfa.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-43_png.rf.99db69d275a0f58fa906264f37f2cbfa.jpg,train,,,1,9
captura_2023-09-29_16-00-53_png.rf.8c99169d12eede0794cb41e3bd7bfb00.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-09-29_16-00-53_png.rf.8c99169d12eede0794cb41e3bd7bfb00.jpg,train,,,1,48
